,c_dest,c_cit,weight,scaled,gdp_diff,dest_gdp,cit_gdp
537,Hungary,Romania,30924,0.0031307944983302734,3100.0,10700.0,7600.0
538,Hungary,Slovakia,8275,0.0008377740419636208,-3300.0,10700.0,14000.0
539,Hungary,Slovenia,271,2.7436467114458156e-05,-7500.0,10700.0,18200.0
540,Hungary,Spain,1112,0.00011258063258773974,-11600.0,10700.0,22300.0
541,Hungary,Sweden,994,0.00010063412661170262,-34000.0,10700.0,44700.0
542,Hungary,Switzerland,879,8.899134536386982e-05,-54600.0,10700.0,65300.0
543,Hungary,United Kingdom,2639,0.0002671765192437457,-24700.0,10700.0,35400.0
544,Iceland,Austria,77,0.00023643492972969654,1900.0,40900.0,39000.0
545,Iceland,Belgium,35,0.00010747042260440751,5100.0,40900.0,35800.0
546,Iceland,Bulgaria,112,0.00034390535233410404,35000.0,40900.0,5900.0
547,Iceland,Croatia,31,9.518808859247523e-05,30600.0,40900.0,10300.0
548,Iceland,Cyprus,0,0.0,20200.0,40900.0,20700.0
549,Iceland,Czechia,156,0.0004790110264653592,26000.0,40900.0,14900.0
550,Iceland,Denmark,915,0.0028095839052295108,-6200.0,40900.0,47100.0
551,Iceland,Estonia,95,0.0002917054327833918,25700.0,40900.0,15200.0
552,Iceland,Finland,108,0.00033162301832217176,3300.0,40900.0,37600.0
553,Iceland,France,301,0.0009242456343979046,8500.0,40900.0,32400.0
554,Iceland,Germany,910,0.0027942309877145954,4600.0,40900.0,36300.0
555,Iceland,Greece,27,8.290575458054294e-05,24500.0,40900.0,16400.0
556,Iceland,Hungary,155,0.00047594044296237614,30200.0,40900.0,10700.0
558,Iceland,Ireland,68,0.00020879967820284888,-1100.0,40900.0,42000.0
559,Iceland,Italy,194,0.000595693199578716,14200.0,40900.0,26700.0
560,Iceland,Latvia,696,0.002137126118076218,29100.0,40900.0,11800.0
561,Iceland,Liechtenstein,1,3.070583502983072e-06,-92300.0,40900.0,133200.0
562,Iceland,Lithuania,1659,0.005094098031448916,28400.0,40900.0,12500.0
563,Iceland,Luxembourg,5,1.535291751491536e-05,-48300.0,40900.0,89200.0
564,Iceland,Malta,3,9.211750508949215e-06,21300.0,40900.0,19600.0
565,Iceland,Netherlands,147,0.0004513757749385116,1100.0,40900.0,39800.0
566,Iceland,Norway,253,0.0007768576262547172,-32400.0,40900.0,73300.0
567,Iceland,Poland,10224,0.031393645734498925,30200.0,40900.0,10700.0
568,Iceland,Portugal,527,0.0016181975060720788,24300.0,40900.0,16600.0
569,Iceland,Romania,231,0.0007093047891890896,33300.0,40900.0,7600.0
570,Iceland,Slovakia,189,0.0005803402820638006,26900.0,40900.0,14000.0
571,Iceland,Slovenia,19,5.8341086556678365e-05,22700.0,40900.0,18200.0
