"TIME","GEO","AGE","AGEDEF","C_BIRTH","UNIT","SEX","Value","Flag and Footnotes"
"2008","Belgium","Total","Age reached during the year","Total","Number","Total",":",""
"2008","Belgium","Total","Age reached during the year","Reporting country","Number","Total",":",""
"2008","Belgium","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Belgium","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Belgium","Total","Age reached during the year","Unknown","Number","Total",":",""
"2008","Bulgaria","Total","Age reached during the year","Total","Number","Total",":",""
"2008","Bulgaria","Total","Age reached during the year","Reporting country","Number","Total",":",""
"2008","Bulgaria","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Bulgaria","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Bulgaria","Total","Age reached during the year","Unknown","Number","Total",":",""
"2008","Czechia","Total","Age reached during the year","Total","Number","Total","108,267",""
"2008","Czechia","Total","Age reached during the year","Reporting country","Number","Total","26,728",""
"2008","Czechia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Czechia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Czechia","Total","Age reached during the year","Unknown","Number","Total","0",""
"2008","Denmark","Total","Age reached during the year","Total","Number","Total","57,357",""
"2008","Denmark","Total","Age reached during the year","Reporting country","Number","Total","15,417",""
"2008","Denmark","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Denmark","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Denmark","Total","Age reached during the year","Unknown","Number","Total","572",""
"2008","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Total","682,146",""
"2008","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Reporting country","Number","Total","89,021",""
"2008","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Unknown","Number","Total","13,701",""
"2008","Estonia","Total","Age reached during the year","Total","Number","Total","3,671",""
"2008","Estonia","Total","Age reached during the year","Reporting country","Number","Total","1,185",""
"2008","Estonia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Estonia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Estonia","Total","Age reached during the year","Unknown","Number","Total","80",""
"2008","Ireland","Total","Age reached during the year","Total","Number","Total","82,592",""
"2008","Ireland","Total","Age reached during the year","Reporting country","Number","Total","20,681",""
"2008","Ireland","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Ireland","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Ireland","Total","Age reached during the year","Unknown","Number","Total","0",""
"2008","Greece","Total","Age reached during the year","Total","Number","Total","66,529","b"
"2008","Greece","Total","Age reached during the year","Reporting country","Number","Total","17,350",""
"2008","Greece","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Greece","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Greece","Total","Age reached during the year","Unknown","Number","Total","0",""
"2008","Spain","Total","Age reached during the year","Total","Number","Total","599,075","b"
"2008","Spain","Total","Age reached during the year","Reporting country","Number","Total","21,094",""
"2008","Spain","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Spain","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Spain","Total","Age reached during the year","Unknown","Number","Total","0",""
"2008","France","Total","Age reached during the year","Total","Number","Total","296,608",""
"2008","France","Total","Age reached during the year","Reporting country","Number","Total","78,041",""
"2008","France","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","France","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","France","Total","Age reached during the year","Unknown","Number","Total","0",""
"2008","Croatia","Total","Age reached during the year","Total","Number","Total","16,883","b"
"2008","Croatia","Total","Age reached during the year","Reporting country","Number","Total","2,081","b"
"2008","Croatia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Croatia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Croatia","Total","Age reached during the year","Unknown","Number","Total","2","b"
"2008","Italy","Total","Age reached during the year","Total","Number","Total","534,712",""
"2008","Italy","Total","Age reached during the year","Reporting country","Number","Total","27,102",""
"2008","Italy","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Italy","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Italy","Total","Age reached during the year","Unknown","Number","Total","0",""
"2008","Cyprus","Total","Age reached during the year","Total","Number","Total",":",""
"2008","Cyprus","Total","Age reached during the year","Reporting country","Number","Total",":",""
"2008","Cyprus","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Cyprus","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Cyprus","Total","Age reached during the year","Unknown","Number","Total",":",""
"2008","Latvia","Total","Age reached during the year","Total","Number","Total","4,678",""
"2008","Latvia","Total","Age reached during the year","Reporting country","Number","Total",":",""
"2008","Latvia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Latvia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Latvia","Total","Age reached during the year","Unknown","Number","Total",":",""
"2008","Lithuania","Total","Age reached during the year","Total","Number","Total","9,297",""
"2008","Lithuania","Total","Age reached during the year","Reporting country","Number","Total","5,512",""
"2008","Lithuania","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Lithuania","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Lithuania","Total","Age reached during the year","Unknown","Number","Total","2",""
"2008","Luxembourg","Total","Age reached during the year","Total","Number","Total","17,758",""
"2008","Luxembourg","Total","Age reached during the year","Reporting country","Number","Total","1,100",""
"2008","Luxembourg","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Luxembourg","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Luxembourg","Total","Age reached during the year","Unknown","Number","Total","79",""
"2008","Hungary","Total","Age reached during the year","Total","Number","Total","37,652","b"
"2008","Hungary","Total","Age reached during the year","Reporting country","Number","Total","137","b"
"2008","Hungary","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Hungary","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Hungary","Total","Age reached during the year","Unknown","Number","Total","0","b"
"2008","Malta","Total","Age reached during the year","Total","Number","Total","6,043",""
"2008","Malta","Total","Age reached during the year","Reporting country","Number","Total","1,147",""
"2008","Malta","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Malta","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Malta","Total","Age reached during the year","Unknown","Number","Total","0",""
"2008","Netherlands","Total","Age reached during the year","Total","Number","Total","143,516",""
"2008","Netherlands","Total","Age reached during the year","Reporting country","Number","Total","26,999",""
"2008","Netherlands","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Netherlands","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Netherlands","Total","Age reached during the year","Unknown","Number","Total","0",""
"2008","Austria","Total","Age reached during the year","Total","Number","Total","73,772",""
"2008","Austria","Total","Age reached during the year","Reporting country","Number","Total","6,862",""
"2008","Austria","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Austria","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Austria","Total","Age reached during the year","Unknown","Number","Total","41",""
"2008","Poland","Total","Age reached during the year","Total","Number","Total",":",""
"2008","Poland","Total","Age reached during the year","Reporting country","Number","Total",":",""
"2008","Poland","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Poland","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Poland","Total","Age reached during the year","Unknown","Number","Total",":",""
"2008","Portugal","Total","Age reached during the year","Total","Number","Total","29,718",""
"2008","Portugal","Total","Age reached during the year","Reporting country","Number","Total","8,800",""
"2008","Portugal","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Portugal","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Portugal","Total","Age reached during the year","Unknown","Number","Total","0",""
"2008","Romania","Total","Age reached during the year","Total","Number","Total","138,929","b"
"2008","Romania","Total","Age reached during the year","Reporting country","Number","Total","127,119",""
"2008","Romania","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Romania","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Romania","Total","Age reached during the year","Unknown","Number","Total","81",""
"2008","Slovenia","Total","Age reached during the year","Total","Number","Total","30,693",""
"2008","Slovenia","Total","Age reached during the year","Reporting country","Number","Total","2,417",""
"2008","Slovenia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Slovenia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Slovenia","Total","Age reached during the year","Unknown","Number","Total","37",""
"2008","Slovakia","Total","Age reached during the year","Total","Number","Total",":",""
"2008","Slovakia","Total","Age reached during the year","Reporting country","Number","Total",":",""
"2008","Slovakia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Slovakia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Slovakia","Total","Age reached during the year","Unknown","Number","Total",":",""
"2008","Finland","Total","Age reached during the year","Total","Number","Total","29,114",""
"2008","Finland","Total","Age reached during the year","Reporting country","Number","Total","7,697",""
"2008","Finland","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Finland","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Finland","Total","Age reached during the year","Unknown","Number","Total","529",""
"2008","Sweden","Total","Age reached during the year","Total","Number","Total","101,171",""
"2008","Sweden","Total","Age reached during the year","Reporting country","Number","Total","13,388",""
"2008","Sweden","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Sweden","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Sweden","Total","Age reached during the year","Unknown","Number","Total","104",""
"2008","United Kingdom","Total","Age reached during the year","Total","Number","Total","590,242",""
"2008","United Kingdom","Total","Age reached during the year","Reporting country","Number","Total","71,358",""
"2008","United Kingdom","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","United Kingdom","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","United Kingdom","Total","Age reached during the year","Unknown","Number","Total","0",""
"2008","Iceland","Total","Age reached during the year","Total","Number","Total","10,288",""
"2008","Iceland","Total","Age reached during the year","Reporting country","Number","Total","2,290",""
"2008","Iceland","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Iceland","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Iceland","Total","Age reached during the year","Unknown","Number","Total","6",""
"2008","Liechtenstein","Total","Age reached during the year","Total","Number","Total","578","b"
"2008","Liechtenstein","Total","Age reached during the year","Reporting country","Number","Total","43","b"
"2008","Liechtenstein","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Liechtenstein","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Liechtenstein","Total","Age reached during the year","Unknown","Number","Total","0","b"
"2008","Norway","Total","Age reached during the year","Total","Number","Total","58,123",""
"2008","Norway","Total","Age reached during the year","Reporting country","Number","Total","4,453",""
"2008","Norway","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Norway","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Norway","Total","Age reached during the year","Unknown","Number","Total","378",""
"2008","Switzerland","Total","Age reached during the year","Total","Number","Total",":",""
"2008","Switzerland","Total","Age reached during the year","Reporting country","Number","Total",":",""
"2008","Switzerland","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2008","Switzerland","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2008","Switzerland","Total","Age reached during the year","Unknown","Number","Total",":",""
"2009","Belgium","Total","Age reached during the year","Total","Number","Total",":",""
"2009","Belgium","Total","Age reached during the year","Reporting country","Number","Total",":",""
"2009","Belgium","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Belgium","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Belgium","Total","Age reached during the year","Unknown","Number","Total",":",""
"2009","Bulgaria","Total","Age reached during the year","Total","Number","Total",":",""
"2009","Bulgaria","Total","Age reached during the year","Reporting country","Number","Total",":",""
"2009","Bulgaria","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Bulgaria","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Bulgaria","Total","Age reached during the year","Unknown","Number","Total",":",""
"2009","Czechia","Total","Age reached during the year","Total","Number","Total","75,620",""
"2009","Czechia","Total","Age reached during the year","Reporting country","Number","Total","22,962",""
"2009","Czechia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Czechia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Czechia","Total","Age reached during the year","Unknown","Number","Total","0",""
"2009","Denmark","Total","Age reached during the year","Total","Number","Total","51,800",""
"2009","Denmark","Total","Age reached during the year","Reporting country","Number","Total","14,576",""
"2009","Denmark","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Denmark","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Denmark","Total","Age reached during the year","Unknown","Number","Total","352",""
"2009","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Total","346,216","b"
"2009","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Reporting country","Number","Total","50,034","b"
"2009","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Unknown","Number","Total","2,586","b"
"2009","Estonia","Total","Age reached during the year","Total","Number","Total","3,884",""
"2009","Estonia","Total","Age reached during the year","Reporting country","Number","Total","1,250",""
"2009","Estonia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Estonia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Estonia","Total","Age reached during the year","Unknown","Number","Total","50",""
"2009","Ireland","Total","Age reached during the year","Total","Number","Total","50,604",""
"2009","Ireland","Total","Age reached during the year","Reporting country","Number","Total","17,259",""
"2009","Ireland","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Ireland","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Ireland","Total","Age reached during the year","Unknown","Number","Total","0",""
"2009","Greece","Total","Age reached during the year","Total","Number","Total","58,613",""
"2009","Greece","Total","Age reached during the year","Reporting country","Number","Total","17,559",""
"2009","Greece","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Greece","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Greece","Total","Age reached during the year","Unknown","Number","Total","0",""
"2009","Spain","Total","Age reached during the year","Total","Number","Total","392,962",""
"2009","Spain","Total","Age reached during the year","Reporting country","Number","Total","19,362",""
"2009","Spain","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Spain","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Spain","Total","Age reached during the year","Unknown","Number","Total","0",""
"2009","France","Total","Age reached during the year","Total","Number","Total","296,970",""
"2009","France","Total","Age reached during the year","Reporting country","Number","Total","78,092",""
"2009","France","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","France","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","France","Total","Age reached during the year","Unknown","Number","Total","0",""
"2009","Croatia","Total","Age reached during the year","Total","Number","Total","13,213",""
"2009","Croatia","Total","Age reached during the year","Reporting country","Number","Total","1,432",""
"2009","Croatia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Croatia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Croatia","Total","Age reached during the year","Unknown","Number","Total","2",""
"2009","Italy","Total","Age reached during the year","Total","Number","Total","442,940",""
"2009","Italy","Total","Age reached during the year","Reporting country","Number","Total","26,938",""
"2009","Italy","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Italy","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Italy","Total","Age reached during the year","Unknown","Number","Total","0",""
"2009","Cyprus","Total","Age reached during the year","Total","Number","Total","22,581","b"
"2009","Cyprus","Total","Age reached during the year","Reporting country","Number","Total","1,599","b"
"2009","Cyprus","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Cyprus","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Cyprus","Total","Age reached during the year","Unknown","Number","Total","18","b"
"2009","Latvia","Total","Age reached during the year","Total","Number","Total","3,731",""
"2009","Latvia","Total","Age reached during the year","Reporting country","Number","Total",":",""
"2009","Latvia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Latvia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Latvia","Total","Age reached during the year","Unknown","Number","Total",":",""
"2009","Lithuania","Total","Age reached during the year","Total","Number","Total","6,487",""
"2009","Lithuania","Total","Age reached during the year","Reporting country","Number","Total","4,120",""
"2009","Lithuania","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Lithuania","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Lithuania","Total","Age reached during the year","Unknown","Number","Total","2",""
"2009","Luxembourg","Total","Age reached during the year","Total","Number","Total","15,751",""
"2009","Luxembourg","Total","Age reached during the year","Reporting country","Number","Total","1,251",""
"2009","Luxembourg","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Luxembourg","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Luxembourg","Total","Age reached during the year","Unknown","Number","Total","86",""
"2009","Hungary","Total","Age reached during the year","Total","Number","Total","27,894",""
"2009","Hungary","Total","Age reached during the year","Reporting country","Number","Total","143",""
"2009","Hungary","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Hungary","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Hungary","Total","Age reached during the year","Unknown","Number","Total","0",""
"2009","Malta","Total","Age reached during the year","Total","Number","Total","6,161",""
"2009","Malta","Total","Age reached during the year","Reporting country","Number","Total","1,091",""
"2009","Malta","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Malta","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Malta","Total","Age reached during the year","Unknown","Number","Total","5",""
"2009","Netherlands","Total","Age reached during the year","Total","Number","Total","122,917","b"
"2009","Netherlands","Total","Age reached during the year","Reporting country","Number","Total","25,402","b"
"2009","Netherlands","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Netherlands","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Netherlands","Total","Age reached during the year","Unknown","Number","Total","0","b"
"2009","Austria","Total","Age reached during the year","Total","Number","Total","69,295",""
"2009","Austria","Total","Age reached during the year","Reporting country","Number","Total","7,200",""
"2009","Austria","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Austria","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Austria","Total","Age reached during the year","Unknown","Number","Total","38",""
"2009","Poland","Total","Age reached during the year","Total","Number","Total","189,166","b"
"2009","Poland","Total","Age reached during the year","Reporting country","Number","Total","130,475","b"
"2009","Poland","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Poland","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Poland","Total","Age reached during the year","Unknown","Number","Total","88","b"
"2009","Portugal","Total","Age reached during the year","Total","Number","Total","32,307",""
"2009","Portugal","Total","Age reached during the year","Reporting country","Number","Total","14,217",""
"2009","Portugal","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Portugal","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Portugal","Total","Age reached during the year","Unknown","Number","Total","0",""
"2009","Romania","Total","Age reached during the year","Total","Number","Total","135,844",""
"2009","Romania","Total","Age reached during the year","Reporting country","Number","Total","123,846",""
"2009","Romania","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Romania","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Romania","Total","Age reached during the year","Unknown","Number","Total","93",""
"2009","Slovenia","Total","Age reached during the year","Total","Number","Total","30,296",""
"2009","Slovenia","Total","Age reached during the year","Reporting country","Number","Total","2,319",""
"2009","Slovenia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Slovenia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Slovenia","Total","Age reached during the year","Unknown","Number","Total","26",""
"2009","Slovakia","Total","Age reached during the year","Total","Number","Total",":",""
"2009","Slovakia","Total","Age reached during the year","Reporting country","Number","Total",":",""
"2009","Slovakia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Slovakia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Slovakia","Total","Age reached during the year","Unknown","Number","Total",":",""
"2009","Finland","Total","Age reached during the year","Total","Number","Total","26,699",""
"2009","Finland","Total","Age reached during the year","Reporting country","Number","Total","7,142",""
"2009","Finland","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Finland","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Finland","Total","Age reached during the year","Unknown","Number","Total","448",""
"2009","Sweden","Total","Age reached during the year","Total","Number","Total","102,280",""
"2009","Sweden","Total","Age reached during the year","Reporting country","Number","Total","13,985",""
"2009","Sweden","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Sweden","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Sweden","Total","Age reached during the year","Unknown","Number","Total","123",""
"2009","United Kingdom","Total","Age reached during the year","Total","Number","Total","566,514",""
"2009","United Kingdom","Total","Age reached during the year","Reporting country","Number","Total","81,950",""
"2009","United Kingdom","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","United Kingdom","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","United Kingdom","Total","Age reached during the year","Unknown","Number","Total","0",""
"2009","Iceland","Total","Age reached during the year","Total","Number","Total","3,921","b"
"2009","Iceland","Total","Age reached during the year","Reporting country","Number","Total","1,135","b"
"2009","Iceland","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Iceland","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Iceland","Total","Age reached during the year","Unknown","Number","Total","17","b"
"2009","Liechtenstein","Total","Age reached during the year","Total","Number","Total","584",""
"2009","Liechtenstein","Total","Age reached during the year","Reporting country","Number","Total","37",""
"2009","Liechtenstein","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Liechtenstein","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Liechtenstein","Total","Age reached during the year","Unknown","Number","Total","0",""
"2009","Norway","Total","Age reached during the year","Total","Number","Total","55,953",""
"2009","Norway","Total","Age reached during the year","Reporting country","Number","Total","5,228",""
"2009","Norway","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Norway","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Norway","Total","Age reached during the year","Unknown","Number","Total","0",""
"2009","Switzerland","Total","Age reached during the year","Total","Number","Total",":",""
"2009","Switzerland","Total","Age reached during the year","Reporting country","Number","Total",":",""
"2009","Switzerland","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2009","Switzerland","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2009","Switzerland","Total","Age reached during the year","Unknown","Number","Total",":",""
"2010","Belgium","Total","Age reached during the year","Total","Number","Total","135,281","b"
"2010","Belgium","Total","Age reached during the year","Reporting country","Number","Total","17,380","b"
"2010","Belgium","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2010","Belgium","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2010","Belgium","Total","Age reached during the year","Unknown","Number","Total","63","b"
"2010","Bulgaria","Total","Age reached during the year","Total","Number","Total",":",""
"2010","Bulgaria","Total","Age reached during the year","Reporting country","Number","Total",":",""
"2010","Bulgaria","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2010","Bulgaria","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2010","Bulgaria","Total","Age reached during the year","Unknown","Number","Total",":",""
"2010","Czechia","Total","Age reached during the year","Total","Number","Total","48,317",""
"2010","Czechia","Total","Age reached during the year","Reporting country","Number","Total","19,670",""
"2010","Czechia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2010","Czechia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2010","Czechia","Total","Age reached during the year","Unknown","Number","Total","0",""
"2010","Denmark","Total","Age reached during the year","Total","Number","Total","52,236",""
"2010","Denmark","Total","Age reached during the year","Reporting country","Number","Total","14,022",""
"2010","Denmark","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2010","Denmark","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2010","Denmark","Total","Age reached during the year","Unknown","Number","Total","374",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Total","404,055",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Reporting country","Number","Total","53,223",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Unknown","Number","Total","25,273",""
"2010","Estonia","Total","Age reached during the year","Total","Number","Total","2,810",""
"2010","Estonia","Total","Age reached during the year","Reporting country","Number","Total","1,188",""
"2010","Estonia","Total","Age reached during the year","EU28 countries except reporting country","Number","Total",":",""
"2010","Estonia","Total","Age reached during the year","Non-EU28 countries nor reporting country","Number","Total",":",""
"2010","Estonia","Total","Age reached during the year","Unknown","Number","Total","45",""
